,State_x,State Abbreviation,Paid sick leave,Medicaid Expansion,Population density per square miles,Population 2018,Square Miles,Number Homeless (2019),Percent Unemployed (2018),Percent living under the federal poverty line (2018),Percent at risk for serious illness due to COVID,All-cause deaths 2018,Closed day cares,Closed non-essential businesses,State of emergency,Stay at home/ shelter in place,Religious Gatherings Exempt Without Clear Social Distance Mandate*,End/relax stay at home/shelter in place,Began to reopen businesses statewide,Reopen restaurants,Initially reopen restaurants for outdoor dining only,Reopened gyms,Reopened movie theaters,Reopened hair salons/barber shops,Reopen non-essential construction,Reopen Religious gatherings,Reopen non-essential retail,Reopen bars,Reopen Childcare,Resumed elective medical procedures,Mandate face mask use by all individuals in public spaces,Face mask mandate enforced by fines,Face mask mandate enforced by criminal charge/citation,Mandate face mask use by employees in public-facing businesses,Mandate quarantine for those entering the state from specific states,Mandate quarantine for all individuals entering the state from another state,Allow restaurants to sell takeout alcohol ,Stop Initiation of Evictions overall or due to COVID related issues,Stop enforcement of evictions overall or due to COVID related issues,Renter grace period or use of security deposit to pay rent,Order freezing utility shut offs,Froze mortgage payments,Lift Eviction Moratorium,"Prior to pandemic, no state unemployment waiting period; or date waiting period waived not found",Waived one week waiting period for unemployment insurance,Waive work search requirement for unemployment insurance,Expand eligibility of unemployment insurance to anyonewho is quarantined and/or taking care of someone who is quarantined,Expand eligibility to high-risk individuals in preventative quarantine,Expand eligibility of unemployment insurance to those who have lost childcare/school closures,Extend the amount of time an individual can be on unemployment insurance,Weekly unemployment insurance maximum amount (dollars),"Weekly unemployment insurance maximum amount with extra stimulus (through July 21, 2020) (dollars)",Unemployment insurance maximum duration (weeks),Unemployment insurance maximum duration with Pandemic Emergency Unemployment Compensation CARES extension (weeks),SNAP Waiver-Emergency Allotments to Current SNAP Households,SNAP Waiver-Pandemic EBT,SNAP Waiver-Temporary Suspension of Claims Collection,2020 Q1 SNAP ABAWD Time Limit Waiver,Modify Medicaid requirements with 1135 waivers (date of CMS approval),Reopened ACA enrollment using a special enrollment period,State previously allowed audio-only telehealth,Allow audio-only telehealth,Allow/expand Medicaid telehealth coverage,Stopped personal visitation in state prisons,Stopped in-person attorney visits in state prisons,Waived COVID/respiratory illness-related copays during pandemic for incarcerated individuals,Waived all copays during pandemic for incarcerated individuals,Cases_Total,Deaths_Total,Cases_White_percent,Cases_Black_percent,Cases_LatinX_percent,Cases_Asian_percent,Cases_AIAN_percent,Cases_NHPI_percent,Cases_Multiracial_percent,Cases_Other_percent,Cases_Unknown_percent,Deaths_White_percent,Deaths_Black_percent,DeathsDeaths_LatinX_percent,Deaths_Asian_percent,Deaths_AIAN_percent,Deaths_NHPI_percent,Deaths_Multiracial_percent,Deaths_Other_percent,Deaths_Unknown_percent,Cases_Total_percent,Deaths_Total_percent,homeles_percent,All-cause deaths 2018_percent,FIPS_CODE,EmployerInsuranceonly-Pop<19,EmployerInsuranceonly-Pop19-34,EmployerInsuranceonly-Pop35-64,EmployerInsuranceonly-Pop65+,DirectPurchaseonly-Pop<19,DirectPurchaseonly-Pop19-34,DirectPurchaseonly-Pop35-64,DirectPurchaseonly-Pop65+,Medicareonly-Pop<19,Medicareonly-Pop19-34,Medicareonly-Pop35-64,Medicareonly-Pop65+,Medicaidonly-Pop<19,Medicaidonly-Pop19-34,Medicaidonly-Pop35-64,Medicaidonly-Pop65+,TRICARE/Militaryonly:-Pop<19,TRICARE/Militaryonly:-Pop19-34,TRICARE/Militaryonly:-Pop35-64,TRICARE/Militaryonly:-Pop65+,VAHealthCareonly-Pop<19,VAHealthCareonly-Pop19-34,VAHealthCareonly-Pop35-64,VAHealthCareonly-Pop65+,2ormoreInsurance-Pop<19,2ormoreInsurance-Pop19-34,2ormoreInsurance-Pop35-64,2ormoreInsurance-Pop65+,PopulationwithnoHealthInsuranceAges-0-18,PopulationwithnoHealthInsuranceAges-19-34,PopulationwithnoHealthInsuranceAges-35-64,PopulationwithnoHealthInsuranceAges-Age65+,CiviliannoninstitutionalizedpopulationwithHealthCoverage,TotalCivilianNoninstitutionalizedPopulation-Withhealthinsurancecoverage,TotalCivilianNoninstitutionalizedPopulation-Withprivatehealthinsurance,TotalCivilianNoninstitutionalizedPopulation-Withpubliccoverage,TotalCivilianNoninstitutionalizedPopulation-Nohealthinsurancecoverage,Civiliannoninstitutionalizedpopulationunder19years,TotalCivilianNoninstitutionalizedPopulationunder19yrs-Nohealthinsurancecoverage,PercentofPopulationwithNoHealthInsuranceCoverage,Totalhouseholds,TotalHouseholdswithacomputer,TotalHouseholdswithabroadbandInternetsubscription,PercentofHouseholdswithInternetAtHome,EnglishOnly-Pop5-17,EnglishOnly-Pop18-64,EnglishOnly-Pop65+,"LanguageSpokenatHomebyAge-Spanish-SpeakEnglish""lessthanverywell""5andover","LanguageSpokenatHomebyAge-OtherIndo-European-SpeakEnglish""lessthanverywell""5andover","LanguageSpokenatHomebyAge-AsianPacificIslands-SpeakEnglish""lessthanverywell""5andover","LanguageSpokenatHomebyAge-OtherLanguages-SpeakEnglish""lessthanverywell""5andover",LanguageSpokenatHome-Spanish(LimitedEnglishHHs/allLimitedEnglishHHs),LanguageSpokenatHome-OtherIndo-European(LimitedEnglishHHs/allLimitedEnglishHHs),LanguageSpokenatHome-AsianandPacificIsland(LimitedEnglishHHs/allLimitedEnglishHHs),LanguageSpokenatHome-Other(LimitedEnglishHHs/allLimitedEnglishHHs),EnglishOnly-Total,Spanish-Pop5-17,Spanish-Pop18-64,Spanish-Pop65+,Spanish-Total,Spanish-SpeakEnglishverywell-Pop5-17,Spanish-SpeakEnglishverywell-Pop18-64,Spanish-SpeakEnglishverywell-Pop65+,Spanish-SpeakEnglishverywell-Total,Spanish-Englishlessthanverywell-Pop5-17,Spanish-Englishlessthanverywell-Pop18-64,Spanish-Englishlessthanverywell-Pop65+,Spanish-Englishlessthanverywell-Total,OtherIndo-European-Pop5-17,OtherIndo-European-Pop18-64,OtherIndo-European-Pop65+,OtherIndo-European-Total,OtherIndo-European-SpeakEnglishverywell-Pop5-17,OtherIndo-European-SpeakEnglishverywell-Pop18-64,OtherIndo-European-SpeakEnglishverywell-Pop65+,OtherIndo-European-SpeakEnglishverywell-Total,OtherIndo-European-Englishlessthanverywell-Pop5-17,OtherIndo-European-Englishlessthanverywell-Pop18-64,OtherIndo-European-Englishlessthanverywell-Pop65+,OtherIndo-European-Englishlessthanverywell-Total,Asian-PacificIsland-Pop5-17,Asian-PacificIsland-Pop18-64,Asian-PacificIsland-Pop65+,Asian-PacificIsland-Total,Asian-PacificIsland-SpeakEnglishverywell-Pop5-17,Asian-PacificIsland-SpeakEnglishverywell-Pop18-64,Asian-PacificIsland-SpeakEnglishverywell-Pop65+,Asian-PacificIsland-SpeakEnglishverywell-Total,Asian-PacificIsland-Englishlessthanverywell-Pop5-17,Asian-PacificIsland-Englishlessthanverywell-Pop18-64,Asian-PacificIsland-Englishlessthanverywell-Pop65+,Asian-PacificIsland-Englishlessthanverywell-Total,OtherLanguages-Pop5-17,OtherLanguages-Pop18-64,OtherLanguages-Pop65+,OtherLanguages-Total,OtherLanguages-SpeakEnglishverywell-Pop5-17,OtherLanguages-SpeakEnglishverywell-Pop18-64,OtherLanguages-SpeakEnglishverywell-Pop65+,OtherLanguages-SpeakEnglishverywell-Total,OtherLanguages-Englishlessthanverywell-Pop5-17,OtherLanguages-Englishlessthanverywell-Pop18-64,OtherLanguages-Englishlessthanverywell-Pop65+,OtherLanguages-Englishlessthanverywell-Total,PercentofHouseholdswithLimitedEnglishSpeakingStatus,TotalHouseholdsBelowthePovertyLevel,Households:IncomeBelowPovertyLevel(%),PopulationforwhomPovertyStatusisDetermined,IncometoPovertyRatio<0.50,IncometoPovertyRatio0.50-0.99,IncometoPovertyRatio1.00-1.24,IncometoPovertyRatio1.25-1.49,IncometoPovertyRatio1.50-1.84,IncometoPovertyRatio1.85-1.99,IncometoPovertyRatio2.00+,AllHouseholdsBelowPovertyLevel,AllHouseholdsAbovePovertyLevel,Married-CoupleFamilyHouseholdsBelowPovertyLevel,Married-CoupleFamilyHouseholdsAbovePovertyLevel,OtherFamiliesHHldsw/MaleHouseholderwithnowifepresentBelowPovertyLevel,OtherFamiliesHHldsw/MaleHouseholderwithnowifepresentAbovePovertyLevel,OtherFamiliesHhldsw/FemaleHouseholderwithnohusbandpresentBelowPovertyLevel,OtherFamiliesHhldsw/FemaleHouseholderwithnohusbandpresentAbovePovertyLevel,NonFamilyHhldsw/MaleHouseholderBelowPovertyLevel,NonFamilyHhldsw/MaleHouseholderAbovePovertyLevel,NonFamilyHhldsw/FemaleHouseholderBelowPovertyLevel,NonFamilyHhldsw/FemaleHouseholderAbovePovertyLevel,Percentageoffamilieswhoseincomeinthepast12monthsisbelowthepovertylevelwithfemalehouseholdernohusbandpresent)-Withrelatedchildrenofthehouseholderunder18years,Percentageoffamilieswhoseincomeinthepast12monthsisbelowthepovertylevelwithfemalehouseholdernohusbandpresent)-Withrelatedchildrenofthehouseholderunder5years,Percentageofpeoplewhoseincomeinthepast12monthsisbelowthepovertylevel,Percentageofpeoplewhoseincomeinthepast12monthsisbelowthepovertylevel-Relatedchildrenofthehouseholderunder5years,Percentageofpeoplewhoseincomeinthepast12monthsisbelowthepovertylevel-65yearsandover,TotalMarried-CoupleFamilyHouseholds,TotalOtherFamiliesHHldsw/MaleHouseholder,TotalOtherFamiliesHhldsw/FemaleHousehiolder
29,New Hampshire,NH,0,1,145.09,1356458,9349.0,1396,3.6,7.6,40.5,12774,0.0,15.0,2020-03-13,15.0,0,95.0,59.0,66.0,1.0,80.0,108.0,59.0,0.0,77.0,59.0,94.0,0.0,0.0,0.0,0,0,49.0,0.0,0.0,5.0,4.0,4.0,0.0,4.0,0.0,110.0,0,4.0,0,1,1,1,0,427.0,1027.0,26.0,39.0,19,60.0,31.0,0,10,0.0,0,5.0,4.0,3,3.0,1,0,120603.0,6782.0,57.38,4.67,7.75,2.37,0.0,0.0,0.0,4.73,23.11,68.22,1.49,2.67,0.65,0.0,0.0,0.0,2.57,24.55,8.89,0.5,0.1,0.94,33,174904,169980,383746,5665,12904,20596,43070,680,495,1358,11587,53932,70539,24674,29644,0.0,2619,2046,3916,154,56,1036,2802,108,12311,12439,40539,158169,8339,33675,43564,696,1326243,1239969,1019536,399632,86274,282167,8339,6.5,528078,486930,455443,86.7,184898,784060,210028,9702,11251,8137,2651,30.33,37.32,25.93,6.43,1178986,5410,20274,2092,27776,4572,12367,1135,18074,838,7907,957,9702,4143,27901,13766,45810,3344,20900,10315,34559,799,7001,3451,11251,2581,15490,1723,19794,1987,9022,648,11657,594,6468,1075,8137,1452,5350,375,7177,851,3523,152,4526,601,1827,223,2651,1.4,42371,8.02,1300664,46012,56340,35153,38028,58680,26844,1039607,42371,485707,5558,271840,2081,21463,9480,38483,10630,74830,14622,79091,28.3,35.4,7.9,12.4,5.4,277398.0,23544.0,47963.0
30,New Jersey,NJ,1,1,1021.27,8908520,8723.0,8862,4.9,9.5,34.6,75765,9.0,12.0,2020-03-09,12.0,0,92.0,70.0,98.0,1.0,0.0,0.0,105.0,70.0,92.0,98.0,98.0,98.0,78.0,30.0,0,0,30.0,108.0,0.0,12.0,0.0,10.0,46.0,35.0,0.0,0.0,1,0.0,1,1,0,1,0,713.0,1313.0,26.0,39.0,16,60.0,35.0,1,14,0.0,0,13.0,11.0,5,0.0,1,0,3609803.0,323176.0,21.08,10.15,17.91,2.99,0.0,0.0,0.0,6.87,41.0,48.58,16.96,17.73,5.01,0.0,0.0,0.0,2.42,9.89,40.52,3.63,0.1,0.85,34,1211713,1073956,2385783,43148,102180,126963,251235,6557,5026,5881,51383,367797,578548,212202,294892,0.0,10084,6897,8906,108,351,1834,5220,271,90667,66168,221977,904047,83172,278770,365367,15736,8776839,8033794,6328839,2686456,743045,2081741,83172,8.5,3213362,2896471,2702008,84.4,1023487,3686714,1059701,592567,228268,153043,39021,58.6,22.26,15.84,3.29,5769902,261334,969921,124803,1356058,216275,511891,35325,763491,45059,458030,89478,592567,87650,479679,121789,689118,76896,326938,57016,460850,10754,152741,64773,228268,54634,291649,56035,402318,46028,183175,20072,249275,8606,108474,35963,153043,24613,103617,14535,142765,21194,74870,7680,103744,3419,28747,6855,39021,7.0,330118,10.27,8707826,402248,501884,292679,279875,412113,166794,6652233,330118,2883244,61515,1585033,17160,138683,90785,329192,62157,374086,98501,456250,31.5,35.2,10.4,16.5,8.3,1646548.0,155843.0,419977.0
31,New Mexico,NM,0,1,17.23,2095428,121590.0,3241,6.1,19.5,39.4,19007,0.0,13.0,2020-03-11,13.0,1,0.0,65.0,82.0,1.0,82.0,0.0,82.0,0.0,63.0,66.0,0.0,0.0,50.0,65.0,0,0,56.0,0.0,112.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0,0.0,1,1,0,0,0,511.0,1111.0,26.0,39.0,16,48.0,0.0,1,12,0.0,0,9.0,9.0,1,5.0,0,0,248604.0,9294.0,12.62,2.14,28.84,0.71,50.12,0.0,0.0,0.0,5.5,12.65,0.52,7.62,0.13,30.47,0.0,0.0,0.0,48.61,11.86,0.44,0.15,0.91,35,166751,175478,359530,6968,18877,24499,57418,1190,1082,2292,16787,100777,261070,114508,125054,0.0,11505,8559,11054,134,219,1082,5826,541,32959,29172,80826,222958,30092,82711,103883,3724,2057526,1837116,1130017,963505,220410,522555,30092,10.7,775651,649937,561080,73.0,257684,802634,221094,146440,4442,7186,17458,82.86,2.92,3.7,10.52,1281412,89020,350825,96073,535918,74819,245110,69549,389478,14201,105715,26524,146440,2436,15006,5137,22579,2165,11885,4087,18137,271,3121,1050,4442,2276,13947,3090,19313,1947,8700,1480,12127,329,5247,1610,7186,14391,74343,16121,104855,12869,64446,10082,87397,1522,9897,6039,17458,5.3,144776,18.67,2050855,181232,229157,121140,115813,149573,62491,1191449,144776,630875,29537,313293,9020,35449,36648,68829,31817,104518,37754,108786,44.9,54.0,20.0,31.9,12.2,342830.0,44469.0,105477.0
32,New York,NY,0,1,358.21,19542209,54555.0,92091,5.0,13.6,36.9,157183,0.0,15.0,2020-03-07,15.0,1,98.0,69.0,107.0,1.0,0.0,0.0,107.0,93.0,107.0,107.0,0.0,0.0,0.0,41.0,1,0,41.0,110.0,0.0,9.0,15.0,15.0,0.0,6.0,14.0,0.0,0,5.0,0,0,0,1,0,504.0,1104.0,26.0,39.0,25,60.0,0.0,1,19,9.0,1,0.0,-6.0,7,0.0,0,0,8360286.0,658359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.3,21.39,22.22,5.67,0.0,0.0,0.0,5.83,14.59,42.78,3.37,0.47,0.8,36,2100063,2373956,4562011,95592,277661,352794,502012,11189,7382,11840,101294,755415,1545984,897303,1159862,0.0,21699,16599,16486,272,497,6932,18358,1050,316402,239766,644861,2086170,118899,510675,601736,23858,19378618,18123450,12950832,7478376,1255168,4388587,118899,6.5,7316537,6456229,5916342,81.2,2085971,8464190,2279858,1223844,611502,540118,96078,48.17,25.58,22.8,3.45,12830019,483087,1976627,309889,2769603,386435,1063346,95978,1545759,96652,913281,213911,1223844,239641,1052886,300706,1593233,173421,677746,130564,981731,66220,375140,170142,611502,107990,685235,144346,937571,72073,297313,28067,397453,35917,387922,116279,540118,61338,229193,33890,324421,50184,158305,19854,228343,11154,70888,14036,96078,8.1,1044943,14.28,19108993,1260700,1537285,811241,767466,1064207,435211,13232883,1044943,6271594,186427,3045582,50186,313496,270530,767983,217874,983073,319926,1161460,36.4,36.9,14.6,21.9,11.5,3232009.0,363682.0,1038513.0
33,North Carolina,NC,0,0,192.94,10383620,53819.0,9314,5.0,14.0,39.0,93885,0.0,20.0,2020-03-10,20.0,1,73.0,59.0,73.0,0.0,0.0,0.0,73.0,0.0,67.0,59.0,0.0,0.0,0.0,108.0,0,0,108.0,0.0,0.0,7.0,81.0,0.0,0.0,9.0,0.0,102.0,0,7.0,1,1,1,0,0,350.0,950.0,12.0,25.0,17,37.0,34.0,0,13,0.0,0,0.0,13.0,3,0.0,1,0,1177346.0,26784.0,38.24,18.39,0.0,1.53,0.73,0.24,0.0,10.5,30.37,56.32,32.39,0.0,1.34,0.88,0.24,0.0,4.83,3.99,11.34,0.26,0.09,0.9,37,1008291,1052251,2200374,23709,151253,213383,399507,5401,4972,5543,86854,426419,934343,203270,205638,0.0,91820,54362,61881,331,1329,7930,28141,967,118822,112627,386404,1065490,121153,424548,546928,8090,9952031,8851312,6686506,3403413,1100719,2431983,121153,11.1,3918597,3424443,3066435,78.7,1431964,5514594,1499486,309235,45801,65827,17804,70.83,9.79,15.44,3.94,8446044,200190,488141,28568,716899,160766,233991,12907,407664,39424,254150,15661,309235,20662,125658,25067,171387,16862,92410,16314,125586,3800,33248,8753,45801,25289,121220,14128,160637,19017,71147,4646,94810,6272,50073,9482,65827,11318,42397,3749,57464,8792,28716,2152,39660,2526,13681,1597,17804,2.4,567263,14.48,9881292,663550,860399,510878,491861,701201,285781,6367622,567263,3351334,99637,1786450,32339,141132,156120,357848,113532,491455,165635,574449,40.3,46.5,15.4,24.7,9.2,1886087.0,173471.0,513968.0
34,North Dakota,ND,0,1,10.75,760077,70698.0,557,2.8,10.7,34.6,6445,0.0,0.0,2020-03-13,0.0,0,0.0,49.0,49.0,0.0,49.0,49.0,49.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0,0,46.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,41.0,0,7.0,1,1,0,0,0,618.0,1218.0,26.0,39.0,19,49.0,0.0,1,11,0.0,0,7.0,7.0,-1,-1.0,1,0,70126.0,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.23,0.2,0.07,0.85,38,106019,113609,168901,1723,16534,22035,31699,469,323,151,2831,20247,29559,11921,12425,0.0,4789,3214,3321,30,37,337,1276,75,13250,12204,23765,81012,13290,21288,19591,316,736241,681756,590899,188273,54485,183801,13290,7.4,314903,278839,248698,79.4,114842,437628,104353,3286,4769,1950,2329,19.91,42.44,10.75,26.91,656823,2240,10071,373,12684,1899,7220,279,9398,341,2851,94,3286,1736,10631,4407,16774,1484,7126,3395,12005,252,3505,1012,4769,636,4325,261,5222,519,2595,158,3272,117,1730,103,1950,1444,5918,516,7878,1241,3909,399,5549,203,2009,117,2329,1.2,35632,11.32,727322,39838,39432,27124,24955,36522,18440,541011,35632,279271,4053,147161,1732,11390,6295,17657,11435,57934,12117,45129,33.8,44.4,10.9,14.4,9.1,151214.0,13122.0,23952.0
35,Ohio,OH,0,1,260.77,11689442,44826.0,10345,4.9,13.9,39.8,124264,17.0,15.0,2020-03-09,15.0,1,72.0,56.0,67.0,1.0,72.0,93.0,67.0,0.0,0.0,64.0,67.0,83.0,53.0,136.0,0,0,51.0,0.0,0.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,0,7.0,0,1,0,0,0,480.0,1080.0,26.0,39.0,17,63.0,35.0,1,44,0.0,0,10.0,0.0,1,0.0,1,0,1121957.0,59904.0,49.45,25.57,0.0,2.69,0.11,0.21,3.64,7.13,11.2,77.16,17.99,0.0,0.91,0.01,0.01,1.26,0.66,1.97,9.6,0.51,0.09,1.06,39,1465749,1387225,2854959,43955,108101,150151,281707,5314,8462,10910,102075,522539,878597,426164,500174,0.0,20119,13305,22914,116,973,6056,25413,1475,167787,119953,359463,1241785,122956,275578,335838,8887,11468700,10725441,7972087,4202287,743259,2772744,122956,6.5,4654075,4068830,3710252,80.2,1780951,6591945,1802075,87406,90273,56989,35740,33.77,30.39,22.04,13.8,10174971,54623,175664,20233,250520,44366,107574,11174,163114,10257,68090,9059,87406,50794,183874,47592,282260,34376,129705,27906,191987,16418,54169,19686,90273,18071,101957,13530,133558,13592,57665,5312,76569,4479,44292,8218,56989,17796,77410,9431,104637,13909,49968,5020,68897,3887,27442,4411,35740,1.4,656045,14.1,11319092,750715,895271,483340,479539,709431,299529,7701267,656045,3998030,88281,2057142,34496,185260,185203,403378,152902,652307,195163,699943,42.1,50.3,14.5,24.3,8.1,2145423.0,219756.0,588581.0
36,Oklahoma,OK,0,0,56.41,3943079,69899.0,3944,4.4,15.6,40.8,40933,0.0,17.0,2020-03-15,0.0,0,0.0,40.0,47.0,0.0,47.0,47.0,40.0,0.0,47.0,40.0,61.0,0.0,40.0,0.0,0,0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1,0,0,0,0,539.0,1139.0,26.0,39.0,15,102.0,29.0,0,9,0.0,0,10.0,1.0,-2,0.0,1,0,273934.0,9040.0,59.95,7.75,0.0,5.61,6.98,0.0,0.17,3.8,15.73,76.19,7.6,0.0,1.27,7.39,0.0,0.23,2.23,5.06,6.95,0.23,0.1,1.04,40,404579,430361,776912,9954,53100,70327,119459,1868,11835,5022,39111,151437,371880,63285,66335,0.0,21427,12484,19732,215,585,3689,13865,845,65327,45075,129945,403344,82099,210731,249493,3247,3837568,3291998,2469516,1301880,545570,1010832,82099,14.2,1474620,1278772,1117207,76.2,610423,2104541,562328,106746,7309,26287,5638,72.12,4.72,18.65,4.51,3277292,68447,178946,12139,259532,56167,90989,5630,152786,12280,87957,6509,106746,3977,24997,5213,34187,3308,19895,3675,26878,669,5102,1538,7309,7705,42367,5340,55412,5663,21787,1675,29125,2042,20580,3665,26287,4162,19350,4210,27722,3706,15030,3348,22084,456,4320,862,5638,2.1,225112,15.27,3802004,264018,343792,201321,203162,281194,112073,2396444,225112,1249508,41327,677418,12652,63364,59279,121422,47931,190847,63923,196457,42.1,50.8,16.0,24.8,8.6,718745.0,76016.0,180701.0
37,Oregon,OR,1,1,42.6,4190713,98379.0,15876,5.0,12.6,39.8,36187,17.0,0.0,2020-03-08,15.0,0,103.0,68.0,103.0,0.0,103.0,0.0,103.0,0.0,67.0,68.0,103.0,100.0,54.0,115.0,0,0,62.0,0.0,0.0,11.0,24.0,14.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,1,0,648.0,1248.0,26.0,39.0,29,52.0,36.0,1,17,0.0,0,5.0,5.0,5,5.0,0,0,172172.0,4173.0,43.03,3.52,0.79,3.44,1.98,2.25,2.31,29.0,14.65,72.68,3.21,0.0,4.39,1.56,1.68,1.05,7.26,8.7,4.11,0.1,0.38,0.86,41,431610,451656,899456,13349,55919,76318,152109,2962,613,2675,23623,178820,324213,161933,201340,0.0,6277,4032,7573,39,534,3505,11652,797,62388,56805,145277,472908,35706,115618,139057,3309,4042073,3748383,2728149,1586088,293690,917260,35706,7.3,1591835,1461755,1335692,84.5,506737,2117537,633195,135261,25245,55448,8385,53.96,12.27,28.9,4.88,3257469,93869,238867,17500,350236,77109,129200,8666,214975,16760,109667,8834,135261,14149,66884,16507,97540,11703,50093,10499,72295,2446,16791,6008,25245,16711,90011,13395,120117,12492,48681,3496,64669,4219,41330,9899,55448,4785,17920,1949,24654,3731,11310,1228,16269,1054,6610,721,8385,2.6,210967,13.25,4004544,249940,315307,186149,181530,255407,113868,2702343,210967,1380868,37742,734716,10230,61615,44466,117100,52941,217713,65588,249724,36.9,46.0,14.1,20.1,8.0,772458.0,71845.0,161566.0
38,Pennsylvania,PA,0,1,278.09,12807060,46054.0,13199,4.9,12.2,39.8,134702,11.0,13.0,2020-03-06,26.0,1,91.0,91.0,91.0,1.0,119.0,119.0,119.0,56.0,0.0,91.0,91.0,0.0,52.0,117.0,0,0,44.0,0.0,0.0,12.0,12.0,12.0,0.0,7.0,0.0,0.0,0,21.0,1,1,0,0,0,572.0,1172.0,26.0,39.0,27,61.0,35.0,1,21,0.0,0,9.0,14.0,7,0.0,1,0,1968406.0,141626.0,28.09,12.38,0.0,1.38,0.0,0.0,0.0,0.68,57.47,64.74,18.99,0.0,2.09,0.0,0.0,0.0,3.98,10.2,15.37,1.11,0.1,1.05,42,1490017,1574656,3206148,45404,150892,226589,417522,7314,4291,8021,83288,505484,855308,361008,436148,0.0,14640,10023,19197,150,312,4930,16928,905,204359,142868,433815,1582138,127886,301561,347016,9161,12587979,11802355,9220970,4448586,785624,2847705,127886,6.2,5025132,4344824,3981019,79.9,1728816,6921986,2070658,232430,139485,117364,26222,45.19,27.41,22.13,5.28,10721460,117072,432526,43285,592883,93489,250639,16325,360453,23583,181887,26960,232430,72649,287939,80824,441412,54114,199440,48373,301927,18535,88499,32451,139485,33841,182464,27855,244160,25302,93742,7752,126796,8539,88722,20103,117364,13702,61075,7239,82016,11358,40487,3949,55794,2344,20588,3290,26222,2.4,620019,12.34,12380149,715672,863277,487992,488522,724475,311901,8788310,620019,4405113,91007,2317662,31991,198460,157190,435760,139971,679937,199860,773294,36.9,41.6,12.8,20.1,8.1,2408669.0,230451.0,592950.0
39,Rhode Island,RI,1,1,684.35,1057315,1545.0,1055,5.5,12.9,38.3,10083,7.0,21.0,2020-03-09,19.0,0,61.0,61.0,70.0,1.0,84.0,113.0,84.0,0.0,82.0,61.0,84.0,84.0,0.0,40.0,0,0,40.0,17.0,19.0,60.0,10.0,0.0,0.0,7.0,0.0,84.0,0,-1.0,0,1,0,1,0,190.0,790.0,26.0,39.0,16,32.0,35.0,1,16,5.0,0,9.0,9.0,2,0.0,0,1,383176.0,18662.0,28.3,9.67,34.55,0.0,0.0,0.0,1.41,2.9,22.46,68.1,5.04,9.0,0.0,0.0,0.0,0.0,1.16,16.71,36.24,1.77,0.1,0.95,44,117518,130604,257758,4744,12132,23988,30904,746,368,794,6361,45269,69831,40244,50930,0.0,2301,1739,1975,13,16,571,1404,52,16708,14629,39356,115655,6121,24041,23448,659,1040879,986610,735362,384173,54269,224995,6121,5.2,410885,360113,336100,82.2,119018,517489,144335,52278,20952,10433,2268,62.12,25.1,10.02,2.75,780842,25641,87211,8157,121009,21710,45590,1431,68731,3931,41621,6726,52278,6359,44275,18523,69157,5540,32306,10359,48205,819,11969,8164,20952,2368,18532,2163,23063,1884,10057,689,12630,484,8475,1474,10433,896,6025,1032,7953,711,4486,488,5685,185,1539,544,2268,5.7,56361,13.72,1016029,56135,76920,39744,36519,58227,20480,728004,56361,354524,6804,175472,2425,16199,14291,40475,12884,56334,19957,66044,36.4,41.0,13.1,20.1,9.9,182276.0,18624.0,54766.0
40,South Carolina,SC,0,0,158.78,5084127,32020.0,4172,5.3,15.3,41.4,50640,0.0,19.0,2020-03-13,25.0,1,52.0,38.0,52.0,1.0,66.0,0.0,66.0,0.0,0.0,38.0,52.0,0.0,0.0,0.0,0,0,0.0,14.0,0.0,8.0,4.0,0.0,0.0,5.0,0.0,63.0,0,6.0,1,0,0,0,0,326.0,926.0,20.0,33.0,11,97.0,28.0,0,17,0.0,0,6.0,2.0,-1,0.0,1,0,667191.0,16028.0,34.56,27.88,0.11,0.9,0.05,0.0,0.0,6.59,30.0,45.08,40.83,0.0,0.8,0.02,0.01,0.0,1.82,11.31,13.12,0.32,0.08,1.0,45,488302,522221,1032239,12051,57137,79613,165823,1996,2533,3198,49845,227167,457488,110064,115030,0.0,32238,19390,30418,316,400,4397,15644,574,66460,59515,202758,566444,54583,211182,266452,3007,4858485,4323261,3200163,1789543,535224,1159141,54583,11.0,1894711,1633709,1427627,75.8,734698,2802354,801362,89943,14837,20026,3001,70.59,11.87,15.25,2.29,4338414,53383,145631,10298,209312,42368,71265,5736,119369,11015,74366,4562,89943,9089,41815,10671,61575,7808,31478,7452,46738,1281,10337,3219,14837,6441,32171,5612,44224,4556,17170,2472,24198,1885,15001,3140,20026,2550,8620,1140,12310,1940,6515,854,9309,610,2105,286,3001,1.5,291509,15.39,4814032,346252,424380,246724,243896,346593,146246,3059941,291509,1603202,45278,847691,14704,69627,86024,186471,58548,236183,86955,263230,42.2,48.8,16.0,26.0,9.2,892969.0,84331.0,272495.0
